Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2238,0.5192307692307693,Male,Sandals,Footwear,0.17500000000000004,Alabama,S,Black,Summer,0.52,No,Bank Transfer,Next Day Air,No,No,0.6122448979591836,Venmo,Every 3 Months
2239,0.42307692307692313,Male,Sneakers,Footwear,0.8,Florida,L,Beige,Winter,0.52,No,Credit Card,Standard,No,No,0.346938775510204,Debit Card,Weekly
2240,0.46153846153846156,Male,Jewelry,Accessories,0.9500000000000002,Alabama,L,Indigo,Summer,0.52,No,Bank Transfer,2-Day Shipping,No,No,0.8163265306122448,Credit Card,Every 3 Months
2241,0.7500000000000001,Male,Sandals,Footwear,0.6375000000000001,California,L,Green,Winter,0.72,No,Credit Card,Next Day Air,No,No,0.346938775510204,Debit Card,Every 3 Months
2242,0.0,Male,Jacket,Outerwear,0.7125,Maryland,M,Purple,Summer,0.40000000000000013,No,Bank Transfer,Free Shipping,No,No,0.04081632653061225,Bank Transfer,Bi-Weekly
2243,0.0,Male,Skirt,Clothing,0.5750000000000001,Nevada,M,Orange,Spring,0.52,No,PayPal,Next Day Air,No,No,0.08163265306122448,Credit Card,Bi-Weekly
2244,0.730769230769231,Male,Shirt,Clothing,0.012500000000000011,Massachusetts,M,Teal,Winter,0.4800000000000002,No,Cash,2-Day Shipping,No,No,0.24489795918367344,Debit Card,Annually
2245,0.326923076923077,Male,Shorts,Clothing,0.21250000000000002,South Carolina,M,Gold,Summer,0.9199999999999999,No,Credit Card,2-Day Shipping,No,No,0.4285714285714285,PayPal,Annually
2246,0.5961538461538463,Male,Socks,Clothing,0.875,Delaware,L,Gray,Fall,0.9600000000000002,No,Venmo,Free Shipping,No,No,0.8979591836734693,PayPal,Fortnightly
2247,0.5961538461538463,Male,Jacket,Outerwear,0.9500000000000002,Hawaii,M,Cyan,Fall,0.72,No,Cash,Store Pickup,No,No,0.7755102040816325,PayPal,Every 3 Months
2248,0.3076923076923077,Male,Jewelry,Accessories,0.21250000000000002,Florida,L,Teal,Summer,0.7600000000000002,No,PayPal,Next Day Air,No,No,0.346938775510204,Venmo,Annually
2249,0.8653846153846155,Male,T-shirt,Clothing,0.5750000000000001,Rhode Island,M,Violet,Winter,0.3600000000000001,No,Cash,Free Shipping,No,No,0.36734693877551017,PayPal,Fortnightly
2250,0.46153846153846156,Male,Gloves,Accessories,0.3125,Wyoming,XL,Indigo,Spring,0.72,No,Bank Transfer,Next Day Air,No,No,0.5714285714285714,Debit Card,Weekly
2251,0.4423076923076924,Male,Shoes,Footwear,0.8625,Colorado,L,Pink,Summer,0.8399999999999999,No,Venmo,Store Pickup,No,No,0.36734693877551017,Credit Card,Weekly
2252,0.15384615384615385,Male,Shoes,Footwear,0.925,Virginia,L,Gold,Fall,0.52,No,PayPal,Free Shipping,No,No,0.4285714285714285,Debit Card,Monthly
2253,0.576923076923077,Male,Shoes,Footwear,0.9500000000000002,Nebraska,S,Maroon,Summer,0.56,No,Venmo,Express,No,No,0.4081632653061224,Bank Transfer,Annually
2254,0.8461538461538461,Male,Hoodie,Clothing,0.1375,Oklahoma,M,Brown,Spring,0.040000000000000036,No,Credit Card,Store Pickup,No,No,0.4285714285714285,PayPal,Monthly
2255,0.11538461538461542,Male,Belt,Accessories,0.7375,North Dakota,M,Gold,Winter,0.6800000000000002,No,Venmo,Store Pickup,No,No,0.8775510204081631,PayPal,Every 3 Months
2256,0.576923076923077,Male,Coat,Outerwear,0.23750000000000004,Michigan,L,Teal,Spring,0.8399999999999999,No,Venmo,Store Pickup,No,No,0.836734693877551,Bank Transfer,Quarterly
2257,0.25,Male,Blouse,Clothing,0.025000000000000022,California,M,Turquoise,Fall,1.0,No,Debit Card,Standard,No,No,0.6530612244897959,Credit Card,Quarterly
2258,0.4423076923076924,Male,Skirt,Clothing,0.15000000000000002,Tennessee,L,Olive,Fall,0.6800000000000002,No,PayPal,Standard,No,No,0.10204081632653061,Bank Transfer,Annually
2259,0.11538461538461542,Male,T-shirt,Clothing,0.6375000000000001,Ohio,L,Cyan,Winter,0.72,No,Bank Transfer,Store Pickup,No,No,0.8775510204081631,Credit Card,Every 3 Months
2260,0.8076923076923078,Male,Jeans,Clothing,0.9500000000000002,Florida,XL,Beige,Spring,0.32000000000000006,No,Venmo,Free Shipping,No,No,0.4693877551020408,Cash,Annually
2261,0.3846153846153847,Male,Scarf,Accessories,0.7750000000000001,Missouri,M,Blue,Fall,0.9600000000000002,No,Venmo,Express,No,No,0.3061224489795918,PayPal,Quarterly
2262,0.7692307692307693,Male,Backpack,Accessories,0.7000000000000001,South Carolina,L,Gold,Spring,0.7600000000000002,No,Cash,Standard,No,No,0.22448979591836735,Bank Transfer,Fortnightly
2263,0.6730769230769232,Male,Backpack,Accessories,0.025000000000000022,Arizona,M,Green,Winter,0.2400000000000002,No,Venmo,2-Day Shipping,No,No,1.0,PayPal,Monthly
2264,0.5000000000000001,Male,Scarf,Accessories,0.25,Indiana,XL,Green,Winter,0.40000000000000013,No,PayPal,Store Pickup,No,No,0.836734693877551,Cash,Quarterly
2265,0.6346153846153847,Male,Hat,Accessories,0.9000000000000001,North Dakota,M,Turquoise,Summer,0.56,No,Bank Transfer,2-Day Shipping,No,No,1.0,PayPal,Monthly
2266,0.34615384615384615,Male,Coat,Outerwear,0.925,Montana,XL,Yellow,Fall,0.56,No,Bank Transfer,Store Pickup,No,No,0.18367346938775508,PayPal,Quarterly
2267,0.03846153846153849,Male,Dress,Clothing,0.30000000000000004,Missouri,M,Yellow,Fall,0.72,No,Bank Transfer,Store Pickup,No,No,0.6326530612244897,Debit Card,Weekly
2268,0.2692307692307693,Male,Gloves,Accessories,0.36250000000000004,Kentucky,S,Blue,Spring,0.52,No,Venmo,Express,No,No,0.7346938775510203,Venmo,Weekly
2269,0.9230769230769232,Male,Sweater,Clothing,0.07500000000000001,Georgia,L,Charcoal,Spring,0.08000000000000007,No,Credit Card,2-Day Shipping,No,No,0.28571428571428564,Bank Transfer,Monthly
2270,0.5961538461538463,Male,Skirt,Clothing,0.22500000000000003,Kentucky,M,Yellow,Fall,0.7600000000000002,No,Credit Card,Store Pickup,No,No,0.5306122448979591,Credit Card,Annually
2271,0.17307692307692313,Male,Blouse,Clothing,0.65,Georgia,L,Purple,Spring,0.40000000000000013,No,Debit Card,Express,No,No,0.12244897959183673,Venmo,Weekly
2272,0.21153846153846156,Male,Dress,Clothing,0.9875,Alaska,M,Green,Summer,0.3600000000000001,No,Cash,Free Shipping,No,No,0.9795918367346937,PayPal,Quarterly
2273,0.21153846153846156,Male,Jacket,Outerwear,0.22500000000000003,Maine,L,Charcoal,Spring,0.6000000000000001,No,Venmo,Standard,No,No,0.8775510204081631,PayPal,Monthly
2274,0.7115384615384616,Male,Coat,Outerwear,0.9500000000000002,New Mexico,L,Silver,Winter,0.9199999999999999,No,Credit Card,Express,No,No,0.24489795918367344,PayPal,Bi-Weekly
2275,0.7500000000000001,Male,Dress,Clothing,0.08750000000000002,New York,L,Turquoise,Spring,0.8,No,Cash,Next Day Air,No,No,0.7551020408163265,PayPal,Fortnightly
2276,0.21153846153846156,Male,Shorts,Clothing,0.050000000000000044,Oklahoma,M,Gray,Winter,0.7600000000000002,No,PayPal,Standard,No,No,0.18367346938775508,Debit Card,Weekly
2277,0.25,Male,Jeans,Clothing,0.7750000000000001,Wyoming,L,Red,Summer,0.6399999999999999,No,Bank Transfer,2-Day Shipping,No,No,0.4897959183673469,Debit Card,Weekly
2278,0.13461538461538464,Male,Hat,Accessories,0.45000000000000007,Alabama,M,Beige,Summer,0.8399999999999999,No,Bank Transfer,Next Day Air,No,No,0.346938775510204,Credit Card,Quarterly
2279,0.826923076923077,Male,Gloves,Accessories,0.0625,Maryland,M,Maroon,Fall,0.52,No,Cash,Store Pickup,No,No,0.10204081632653061,Cash,Every 3 Months
2280,0.6730769230769232,Male,Sneakers,Footwear,0.5875,West Virginia,L,Indigo,Spring,0.15999999999999992,No,Bank Transfer,Free Shipping,No,No,0.693877551020408,Bank Transfer,Quarterly
2281,0.07692307692307698,Male,Shoes,Footwear,0.012500000000000011,Kentucky,M,Red,Summer,0.11999999999999988,No,Bank Transfer,Standard,No,No,0.6122448979591836,Credit Card,Fortnightly
2282,0.1923076923076924,Male,Hoodie,Clothing,0.08750000000000002,Kansas,XL,Maroon,Summer,0.20000000000000018,No,Bank Transfer,Store Pickup,No,No,0.8163265306122448,Bank Transfer,Annually
2283,0.0,Male,Sneakers,Footwear,0.9625000000000001,Idaho,S,Red,Fall,0.6800000000000002,No,Debit Card,2-Day Shipping,No,No,0.14285714285714285,Credit Card,Annually
2284,0.5000000000000001,Male,Handbag,Accessories,0.3125,Ohio,S,Black,Winter,0.6399999999999999,No,Cash,Free Shipping,No,No,0.673469387755102,Credit Card,Fortnightly
2285,0.2692307692307693,Male,Blouse,Clothing,0.5375000000000001,Iowa,XL,Black,Fall,0.6399999999999999,No,Cash,Express,No,No,0.38775510204081626,Venmo,Annually
2286,0.3076923076923077,Male,Belt,Accessories,1.0,Michigan,L,Pink,Summer,0.8399999999999999,No,Cash,2-Day Shipping,No,No,0.7551020408163265,PayPal,Every 3 Months
2287,0.9423076923076924,Male,Socks,Clothing,0.22500000000000003,South Dakota,L,Blue,Spring,0.0,No,PayPal,Store Pickup,No,No,0.693877551020408,Venmo,Quarterly
2288,0.9230769230769232,Male,Blouse,Clothing,0.3125,Nebraska,L,Green,Summer,0.20000000000000018,No,PayPal,Store Pickup,No,No,0.10204081632653061,Debit Card,Annually
2289,0.1923076923076924,Male,Jewelry,Accessories,0.8875,California,M,Orange,Fall,0.52,No,Credit Card,Next Day Air,No,No,1.0,PayPal,Weekly
2290,1.0,Male,Shorts,Clothing,0.7750000000000001,Nevada,M,Orange,Fall,0.6399999999999999,No,PayPal,Free Shipping,No,No,0.9387755102040816,Venmo,Weekly
2291,0.3653846153846154,Male,Boots,Footwear,0.3500000000000001,Kansas,L,Magenta,Winter,0.32000000000000006,No,Venmo,Standard,No,No,0.44897959183673464,PayPal,Quarterly
2292,0.1923076923076924,Male,Coat,Outerwear,0.125,Ohio,M,Indigo,Spring,1.0,No,PayPal,2-Day Shipping,No,No,0.24489795918367344,Credit Card,Quarterly
2293,0.48076923076923084,Male,T-shirt,Clothing,0.17500000000000004,Vermont,S,Beige,Spring,0.52,No,Debit Card,Next Day Air,No,No,0.6122448979591836,Debit Card,Monthly
2294,0.3653846153846154,Male,Sweater,Clothing,0.6000000000000001,Georgia,L,Green,Fall,0.32000000000000006,No,PayPal,Express,No,No,0.3061224489795918,Debit Card,Every 3 Months
2295,0.6923076923076924,Male,Sunglasses,Accessories,0.9375,Maryland,M,Red,Winter,1.0,No,Venmo,Express,No,No,0.7959183673469387,Debit Card,Annually
2296,0.6153846153846154,Male,Hat,Accessories,0.025000000000000022,Connecticut,L,Beige,Spring,0.15999999999999992,No,Credit Card,2-Day Shipping,No,No,0.8979591836734693,PayPal,Quarterly
2297,0.5384615384615385,Male,Gloves,Accessories,0.8500000000000001,Washington,M,Green,Fall,0.0,No,PayPal,Next Day Air,No,No,1.0,Venmo,Every 3 Months
2298,0.8076923076923078,Male,Socks,Clothing,0.7875000000000001,California,M,Orange,Summer,0.8800000000000001,No,PayPal,Standard,No,No,0.0,Bank Transfer,Quarterly
2299,0.42307692307692313,Male,Handbag,Accessories,0.8375000000000001,Montana,L,Cyan,Spring,0.15999999999999992,No,PayPal,2-Day Shipping,No,No,0.18367346938775508,Cash,Every 3 Months
2300,0.8846153846153847,Male,Coat,Outerwear,0.4625,Idaho,M,Violet,Summer,0.4800000000000002,No,Debit Card,Store Pickup,No,No,0.9591836734693877,Credit Card,Every 3 Months
2301,0.0,Male,Coat,Outerwear,0.8500000000000001,Pennsylvania,XL,Lavender,Summer,0.7600000000000002,No,Venmo,2-Day Shipping,No,No,0.7551020408163265,Credit Card,Monthly
2302,0.3653846153846154,Male,Pants,Clothing,0.0,Maine,L,Turquoise,Winter,0.15999999999999992,No,Debit Card,Next Day Air,No,No,0.4081632653061224,Debit Card,Annually
2303,0.34615384615384615,Male,Belt,Accessories,0.23750000000000004,Montana,L,Pink,Summer,0.44000000000000017,No,Cash,Store Pickup,No,No,0.7551020408163265,Venmo,Monthly
2304,0.6346153846153847,Male,Sunglasses,Accessories,0.6375000000000001,New Jersey,S,Beige,Spring,0.9199999999999999,No,Bank Transfer,2-Day Shipping,No,No,0.6122448979591836,Credit Card,Fortnightly
2305,0.15384615384615385,Male,Hoodie,Clothing,0.6625000000000001,Louisiana,L,Silver,Winter,0.8800000000000001,No,Bank Transfer,Free Shipping,No,No,0.16326530612244897,Debit Card,Fortnightly
2306,0.9615384615384616,Male,Handbag,Accessories,0.5375000000000001,Maine,M,Gold,Summer,0.040000000000000036,No,Cash,Free Shipping,No,No,0.9387755102040816,Cash,Weekly
2307,0.17307692307692313,Male,Gloves,Accessories,0.7250000000000001,Florida,L,Silver,Winter,0.3600000000000001,No,Cash,Standard,No,No,0.14285714285714285,Cash,Bi-Weekly
2308,0.1923076923076924,Male,Skirt,Clothing,0.9500000000000002,Missouri,L,Green,Fall,0.40000000000000013,No,Bank Transfer,Next Day Air,No,No,0.5918367346938774,Debit Card,Annually
2309,0.5961538461538463,Male,Sunglasses,Accessories,0.7625,North Dakota,M,Teal,Winter,0.3600000000000001,No,Bank Transfer,2-Day Shipping,No,No,0.4285714285714285,Bank Transfer,Quarterly
2310,1.0,Male,Dress,Clothing,0.9375,Connecticut,S,Gold,Fall,1.0,No,Cash,2-Day Shipping,No,No,0.04081632653061225,Bank Transfer,Quarterly
2311,0.23076923076923084,Male,Gloves,Accessories,0.6000000000000001,Virginia,M,Cyan,Spring,0.8399999999999999,No,Credit Card,Standard,No,No,0.28571428571428564,PayPal,Monthly
2312,0.17307692307692313,Male,Sneakers,Footwear,0.10000000000000003,Montana,L,Gold,Spring,0.9199999999999999,No,PayPal,2-Day Shipping,No,No,0.18367346938775508,Bank Transfer,Every 3 Months
2313,0.019230769230769273,Male,T-shirt,Clothing,0.125,Vermont,L,Violet,Summer,0.4800000000000002,No,PayPal,Free Shipping,No,No,0.36734693877551017,Cash,Every 3 Months
2314,0.8846153846153847,Male,Dress,Clothing,0.1375,Georgia,M,Black,Summer,0.8800000000000001,No,Venmo,Next Day Air,No,No,0.7142857142857142,Bank Transfer,Fortnightly
2315,0.46153846153846156,Male,Handbag,Accessories,0.9375,Virginia,XL,Brown,Winter,0.7600000000000002,No,Venmo,Express,No,No,0.22448979591836735,Bank Transfer,Every 3 Months
2316,0.980769230769231,Male,Socks,Clothing,0.7375,Vermont,M,Indigo,Winter,0.40000000000000013,No,Cash,2-Day Shipping,No,No,0.9795918367346937,Debit Card,Quarterly
2317,0.1923076923076924,Male,Sneakers,Footwear,0.23750000000000004,Montana,L,Yellow,Winter,0.52,No,Credit Card,Standard,No,No,0.12244897959183673,Debit Card,Annually
2318,0.5576923076923077,Male,Jacket,Outerwear,0.17500000000000004,New Jersey,M,Purple,Summer,0.8800000000000001,No,Debit Card,Next Day Air,No,No,0.5510204081632653,Bank Transfer,Monthly
2319,0.980769230769231,Male,Hoodie,Clothing,0.10000000000000003,Wyoming,L,White,Spring,0.2400000000000002,No,PayPal,Store Pickup,No,No,0.5918367346938774,Credit Card,Annually
2320,0.730769230769231,Male,Sandals,Footwear,0.22500000000000003,Maine,XL,Turquoise,Winter,1.0,No,Debit Card,Free Shipping,No,No,0.5714285714285714,PayPal,Monthly
2321,0.1923076923076924,Male,Shoes,Footwear,0.4375,New Mexico,M,Olive,Spring,0.4800000000000002,No,Credit Card,Free Shipping,No,No,0.16326530612244897,Debit Card,Every 3 Months
2322,0.6153846153846154,Male,Sandals,Footwear,0.1375,Colorado,M,Beige,Winter,0.20000000000000018,No,PayPal,Next Day Air,No,No,0.5306122448979591,Debit Card,Fortnightly
2323,0.40384615384615385,Male,Coat,Outerwear,0.8,Connecticut,S,Lavender,Spring,0.8,No,Cash,Store Pickup,No,No,0.4081632653061224,Venmo,Fortnightly
2324,0.326923076923077,Male,Gloves,Accessories,0.9125000000000001,Maryland,L,White,Winter,0.8800000000000001,No,Bank Transfer,Express,No,No,0.7142857142857142,Credit Card,Monthly
2325,0.7884615384615384,Male,Coat,Outerwear,0.10000000000000003,Oregon,L,Brown,Winter,0.40000000000000013,No,Debit Card,Free Shipping,No,No,0.36734693877551017,Debit Card,Annually
2326,0.5000000000000001,Male,Boots,Footwear,0.4375,New York,M,Charcoal,Summer,0.7600000000000002,No,Debit Card,2-Day Shipping,No,No,0.9387755102040816,Cash,Weekly
2327,0.9230769230769232,Male,Skirt,Clothing,0.5375000000000001,Oklahoma,L,Maroon,Winter,0.040000000000000036,No,Cash,Standard,No,No,0.7551020408163265,Bank Transfer,Annually
2328,0.03846153846153849,Male,Skirt,Clothing,0.925,Alabama,M,Red,Winter,0.6800000000000002,No,Credit Card,2-Day Shipping,No,No,0.4285714285714285,Venmo,Bi-Weekly
2329,0.5192307692307693,Male,Pants,Clothing,0.2,North Dakota,M,Maroon,Fall,0.040000000000000036,No,Credit Card,Express,No,No,0.5714285714285714,Venmo,Bi-Weekly
2330,0.5961538461538463,Male,Hat,Accessories,0.9625000000000001,Nebraska,S,Teal,Spring,0.9199999999999999,No,Venmo,Free Shipping,No,No,0.836734693877551,Bank Transfer,Annually
2331,0.8076923076923078,Male,Backpack,Accessories,0.5375000000000001,Arizona,L,Orange,Summer,0.15999999999999992,No,Venmo,Store Pickup,No,No,0.9387755102040816,PayPal,Every 3 Months
2332,0.826923076923077,Male,Scarf,Accessories,0.7125,Illinois,S,Olive,Spring,0.72,No,Credit Card,2-Day Shipping,No,No,0.18367346938775508,Credit Card,Bi-Weekly
2333,0.34615384615384615,Male,Scarf,Accessories,0.4125000000000001,South Carolina,XL,Olive,Fall,0.040000000000000036,No,Credit Card,Store Pickup,No,No,0.18367346938775508,Venmo,Monthly
2334,0.28846153846153855,Male,Shirt,Clothing,0.7125,Kansas,M,Beige,Spring,0.52,No,Cash,Next Day Air,No,No,0.0,PayPal,Every 3 Months
2335,0.5961538461538463,Male,Boots,Footwear,0.7375,Kansas,L,Green,Summer,0.6800000000000002,No,Credit Card,Standard,No,No,0.12244897959183673,Credit Card,Monthly
2336,0.25,Male,Coat,Outerwear,0.21250000000000002,Idaho,M,Black,Summer,0.56,No,Venmo,Store Pickup,No,No,0.18367346938775508,Venmo,Fortnightly
2337,0.019230769230769273,Male,Belt,Accessories,0.925,California,M,Green,Winter,0.2400000000000002,No,Cash,Free Shipping,No,No,0.2040816326530612,Credit Card,Weekly
2338,0.40384615384615385,Male,Boots,Footwear,0.7000000000000001,North Dakota,S,Violet,Fall,0.44000000000000017,No,PayPal,Store Pickup,No,No,0.08163265306122448,Cash,Annually
2339,0.9230769230769232,Male,Sneakers,Footwear,0.6000000000000001,Georgia,S,Silver,Fall,0.6000000000000001,No,PayPal,Express,No,No,0.4081632653061224,PayPal,Quarterly
2340,0.13461538461538464,Male,Shirt,Clothing,0.5625,Illinois,L,Maroon,Spring,0.3600000000000001,No,Cash,Next Day Air,No,No,0.4693877551020408,Bank Transfer,Quarterly
2341,0.8653846153846155,Male,Blouse,Clothing,0.050000000000000044,Delaware,M,Cyan,Summer,0.040000000000000036,No,Venmo,Standard,No,No,0.7346938775510203,Credit Card,Fortnightly
2342,0.730769230769231,Male,Jacket,Outerwear,0.1375,Connecticut,L,Teal,Summer,0.8,No,Cash,Express,No,No,0.4285714285714285,Venmo,Every 3 Months
2343,0.03846153846153849,Male,Skirt,Clothing,0.8625,Tennessee,M,Olive,Fall,0.9600000000000002,No,Credit Card,Standard,No,No,0.3061224489795918,Debit Card,Fortnightly
2344,0.7692307692307693,Male,Socks,Clothing,0.36250000000000004,Maryland,M,Red,Summer,0.7600000000000002,No,Venmo,2-Day Shipping,No,No,0.8775510204081631,PayPal,Monthly
2345,0.3076923076923077,Male,Sandals,Footwear,0.9000000000000001,Rhode Island,XL,Lavender,Fall,0.40000000000000013,No,Credit Card,Express,No,No,0.26530612244897955,Venmo,Bi-Weekly
2346,0.1923076923076924,Male,T-shirt,Clothing,0.15000000000000002,New York,S,Orange,Winter,0.32000000000000006,No,Bank Transfer,Express,No,No,0.44897959183673464,Bank Transfer,Every 3 Months
2347,0.07692307692307698,Male,Jacket,Outerwear,0.5875,New Mexico,L,Brown,Winter,0.2400000000000002,No,Bank Transfer,Standard,No,No,0.9183673469387754,Debit Card,Fortnightly
2348,0.3653846153846154,Male,Belt,Accessories,0.55,California,S,Gray,Fall,0.6800000000000002,No,Credit Card,Express,No,No,0.9183673469387754,Cash,Every 3 Months
2349,0.6923076923076924,Male,Shoes,Footwear,0.8,Maine,M,Orange,Spring,0.9600000000000002,No,PayPal,Next Day Air,No,No,0.3061224489795918,PayPal,Every 3 Months
2350,0.9038461538461539,Male,Blouse,Clothing,0.17500000000000004,New York,M,Orange,Fall,0.56,No,Venmo,Standard,No,No,0.7959183673469387,Credit Card,Every 3 Months
2351,0.7500000000000001,Male,Shoes,Footwear,0.07500000000000001,Hawaii,M,Turquoise,Winter,0.6800000000000002,No,Bank Transfer,Free Shipping,No,No,0.4081632653061224,Cash,Annually
2352,0.3846153846153847,Male,Sweater,Clothing,0.375,New Hampshire,S,Cyan,Fall,0.9600000000000002,No,Credit Card,Store Pickup,No,No,0.4897959183673469,PayPal,Bi-Weekly
2353,1.0,Male,Boots,Footwear,0.32500000000000007,Nebraska,M,Yellow,Fall,0.11999999999999988,No,Credit Card,Store Pickup,No,No,0.4897959183673469,Bank Transfer,Quarterly
2354,0.730769230769231,Male,Handbag,Accessories,0.6375000000000001,Montana,M,White,Fall,0.6399999999999999,No,Credit Card,Standard,No,No,0.4897959183673469,Debit Card,Every 3 Months
2355,0.730769230769231,Male,Blouse,Clothing,0.7250000000000001,Wisconsin,M,Blue,Summer,0.9199999999999999,No,Cash,Next Day Air,No,No,0.5306122448979591,Venmo,Monthly
2356,0.07692307692307698,Male,Skirt,Clothing,0.1875,Tennessee,S,Purple,Winter,0.6399999999999999,No,PayPal,Next Day Air,No,No,0.22448979591836735,Cash,Monthly
2357,0.7500000000000001,Male,Backpack,Accessories,0.4750000000000001,Montana,M,Gray,Summer,0.20000000000000018,No,Bank Transfer,Free Shipping,No,No,0.5306122448979591,Debit Card,Quarterly
2358,0.6730769230769232,Male,Shirt,Clothing,0.5875,Michigan,L,Cyan,Fall,0.6800000000000002,No,Bank Transfer,2-Day Shipping,No,No,0.7959183673469387,Credit Card,Bi-Weekly
2359,0.6730769230769232,Male,Sweater,Clothing,0.9125000000000001,Texas,L,Pink,Spring,0.52,No,Bank Transfer,Standard,No,No,0.7551020408163265,Credit Card,Quarterly
2360,0.019230769230769273,Male,Scarf,Accessories,0.7625,Pennsylvania,S,Gold,Spring,0.32000000000000006,No,Venmo,2-Day Shipping,No,No,0.8775510204081631,Bank Transfer,Every 3 Months
2361,0.5961538461538463,Male,Handbag,Accessories,0.75,New York,L,Silver,Fall,0.8800000000000001,No,Debit Card,2-Day Shipping,No,No,0.5306122448979591,Venmo,Every 3 Months
2362,0.5000000000000001,Male,Scarf,Accessories,0.55,Alabama,M,Gray,Spring,0.72,No,Cash,2-Day Shipping,No,No,0.5918367346938774,Credit Card,Every 3 Months
2363,0.17307692307692313,Male,Jeans,Clothing,0.26250000000000007,Virginia,M,Brown,Fall,0.08000000000000007,No,Venmo,Standard,No,No,0.4693877551020408,Credit Card,Monthly
2364,0.8076923076923078,Male,Socks,Clothing,0.7375,Pennsylvania,XL,Pink,Winter,0.6800000000000002,No,PayPal,Express,No,No,0.7551020408163265,Cash,Bi-Weekly
2365,0.8461538461538461,Male,Sunglasses,Accessories,0.5,Mississippi,L,Maroon,Winter,0.6800000000000002,No,Credit Card,Free Shipping,No,No,0.061224489795918366,PayPal,Quarterly
2366,0.6538461538461539,Male,Sneakers,Footwear,0.8875,Wyoming,S,Peach,Winter,0.0,No,Cash,Next Day Air,No,No,0.6326530612244897,Venmo,Monthly
2367,0.23076923076923084,Male,Shoes,Footwear,0.5750000000000001,New Mexico,L,Brown,Winter,0.44000000000000017,No,PayPal,Express,No,No,0.6326530612244897,Credit Card,Fortnightly
2368,0.9230769230769232,Male,Socks,Clothing,0.8125,North Dakota,L,Green,Winter,0.3600000000000001,No,Bank Transfer,Standard,No,No,0.5510204081632653,Bank Transfer,Bi-Weekly
2369,0.21153846153846156,Male,Sunglasses,Accessories,0.22500000000000003,New Jersey,M,Lavender,Summer,0.32000000000000006,No,Credit Card,Standard,No,No,0.10204081632653061,Debit Card,Every 3 Months
2370,0.11538461538461542,Male,Sweater,Clothing,0.03750000000000003,Vermont,M,Cyan,Winter,0.8399999999999999,No,Debit Card,Standard,No,No,0.4693877551020408,PayPal,Monthly
2371,0.6346153846153847,Male,Shoes,Footwear,0.6375000000000001,Alaska,M,Black,Spring,0.56,No,Debit Card,Store Pickup,No,No,0.7551020408163265,Venmo,Weekly
2372,0.9423076923076924,Male,Socks,Clothing,0.0625,Indiana,M,Charcoal,Winter,0.4800000000000002,No,PayPal,Next Day Air,No,No,0.5510204081632653,Debit Card,Annually
2373,0.6153846153846154,Male,Boots,Footwear,0.23750000000000004,Alabama,XL,Silver,Spring,0.2400000000000002,No,Debit Card,Express,No,No,0.16326530612244897,PayPal,Fortnightly
2374,0.3653846153846154,Male,Hoodie,Clothing,0.0,Michigan,M,Gray,Spring,0.9600000000000002,No,Bank Transfer,Express,No,No,0.4081632653061224,Debit Card,Every 3 Months
2375,0.980769230769231,Male,Gloves,Accessories,0.6625000000000001,Washington,L,Peach,Winter,0.8800000000000001,No,Cash,Standard,No,No,0.6122448979591836,Debit Card,Monthly
2376,0.8076923076923078,Male,Backpack,Accessories,0.5375000000000001,Virginia,L,Peach,Fall,0.15999999999999992,No,PayPal,Next Day Air,No,No,0.346938775510204,Credit Card,Quarterly
2377,0.05769230769230771,Male,Gloves,Accessories,0.925,Tennessee,XL,Cyan,Spring,0.6399999999999999,No,Venmo,Express,No,No,0.08163265306122448,Cash,Weekly
2378,0.5000000000000001,Male,Blouse,Clothing,0.925,South Dakota,L,Magenta,Fall,0.6000000000000001,No,Venmo,Next Day Air,No,No,0.4285714285714285,Cash,Annually
2379,0.15384615384615385,Male,Scarf,Accessories,0.6375000000000001,New Hampshire,L,Teal,Summer,0.08000000000000007,No,Debit Card,Store Pickup,No,No,0.7346938775510203,PayPal,Bi-Weekly
2380,0.42307692307692313,Male,Hat,Accessories,0.7125,South Dakota,M,Peach,Spring,0.6000000000000001,No,Credit Card,2-Day Shipping,No,No,0.4285714285714285,Debit Card,Monthly
2381,0.4423076923076924,Male,Scarf,Accessories,0.5750000000000001,Pennsylvania,M,Black,Fall,0.0,No,Credit Card,Next Day Air,No,No,0.7142857142857142,PayPal,Fortnightly
2382,0.8461538461538461,Male,Sandals,Footwear,0.03750000000000003,Wisconsin,M,Teal,Summer,0.8,No,Bank Transfer,Free Shipping,No,No,0.44897959183673464,PayPal,Annually
2383,0.40384615384615385,Male,Sweater,Clothing,0.5,California,M,Turquoise,Spring,0.56,No,Debit Card,Express,No,No,0.8775510204081631,Debit Card,Weekly
2384,0.6730769230769232,Male,Backpack,Accessories,0.65,Rhode Island,L,Gold,Spring,0.9600000000000002,No,Cash,2-Day Shipping,No,No,0.4897959183673469,Bank Transfer,Annually
2385,0.11538461538461542,Male,Blouse,Clothing,0.1875,Alabama,L,Green,Winter,0.32000000000000006,No,Debit Card,2-Day Shipping,No,No,0.7959183673469387,PayPal,Quarterly
